x0,x1,x2,x3,x4,x5,x6,x7,accuracy
0.4714049248279167,0.0,1.0,0.4,0.0,0.0,0.0,1.0,0.763369
0.5338713723463858,0.6324839933473803,0.0,0.0,1.0,1.0,0.0,0.0,0.775401
0.6735285636017826,0.3844390967509498,0.0,0.0,1.0,1.0,0.0,0.0,0.770053
0.7621734688133863,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.772727
0.2664403735503487,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.758021
0.14257087304266272,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.762032
0.7519443406603676,0.0,1.0,0.8,0.0,0.0,0.0,1.0,0.760695
0.5525726500750288,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.759358
0.181268792862009,0.5881749275514794,0.0,0.0,1.0,1.0,0.0,0.0,0.770053
0.022098865159706764,0.2955413955100378,0.0,0.0,1.0,1.0,0.0,0.0,0.76738
0.17942343501665897,0.0,1.0,0.8,0.0,0.0,0.0,1.0,0.760695
0.8567155859292392,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.759358
0.40946584515175727,0.5729674840566906,0.0,0.0,1.0,1.0,0.0,0.0,0.772727
0.8429961147412178,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.760695
0.7237977921197051,0.0,1.0,0.8,0.0,0.0,0.0,1.0,0.760695
0.790427845743279,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.759358
0.5969350442350908,0.0,1.0,0.4,0.0,0.0,0.0,1.0,0.762032
0.7036481828635648,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.772727
0.7775582684828863,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.760695
0.7549266292372843,0.9553238277997861,0.0,0.0,1.0,1.0,0.0,0.0,0.760695
0.6736549124984101,0.20635720115487852,0.0,0.0,1.0,1.0,0.0,0.0,0.770053
0.05040074309246742,0.3328879347717028,0.0,0.0,1.0,1.0,0.0,0.0,0.768717
0.7592058615710036,0.7173343050320894,0.0,0.0,1.0,1.0,0.0,0.0,0.760695
0.010964137887716684,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.762032
0.9434050296652629,0.26282569219739055,0.0,0.0,1.0,1.0,0.0,0.0,0.775401
0.34035432007384137,0.9799594867651772,0.0,0.0,1.0,1.0,0.0,0.0,0.768717
0.2481579047516514,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.763369
0.8895043722383162,0.6394203619378027,0.0,0.0,1.0,1.0,0.0,0.0,0.766043
0.8922925924815508,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.762032
0.5245275995693116,0.3689924802437949,0.0,0.0,1.0,1.0,0.0,0.0,0.766043
0.517903360170876,0.6926805647511147,0.0,0.0,1.0,1.0,0.0,0.0,0.772727
0.46033520827330027,0.0,1.0,0.8,0.0,0.0,0.0,1.0,0.762032
0.15191932616805118,0.0,1.0,0.4,0.0,0.0,0.0,1.0,0.762032
0.2817965476076577,0.27524926481719975,0.0,0.0,1.0,1.0,0.0,0.0,0.763369
0.5861746646073969,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.774064
0.42552018124807617,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.758021
0.6327811270653988,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.759358
0.19717540383929985,0.0,1.0,0.4,0.0,0.0,0.0,1.0,0.762032
0.002939015130550314,0.1680333905542288,0.0,0.0,1.0,1.0,0.0,0.0,0.76738
0.10838666616720387,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.760695
0.7763486435069255,0.0,1.0,0.4,0.0,0.0,0.0,1.0,0.762032
0.06992132403782174,0.0,1.0,0.8,0.0,0.0,0.0,1.0,0.760695
0.3801743339325708,0.0,1.0,0.4,0.0,0.0,0.0,1.0,0.764706
0.48923283265433126,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.759358
0.15732792193630324,0.6228112097874539,0.0,0.0,1.0,1.0,0.0,0.0,0.778075
0.6154708885590965,0.8592815339149116,0.0,0.0,1.0,1.0,0.0,0.0,0.762032
0.7702777009173182,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.762032
0.9767331043620168,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.759358
0.4469580602740889,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.759358
0.41819476538092143,0.0,1.0,0.4,0.0,0.0,0.0,1.0,0.766043
0.9075949884337275,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.759358
0.5922981414669954,0.35656227927805384,0.0,0.0,1.0,1.0,0.0,0.0,0.76738
0.7227063175336397,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.77139
0.3277288809728791,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.760695
0.5482362599067788,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.759358
0.7643066493562312,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.760695
0.5220979577802121,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.759358
0.3777699644050845,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.758021
0.13453006035183782,0.2180203641570148,0.0,0.0,1.0,1.0,0.0,0.0,0.770053
0.004088283733824217,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.760695
0.32250678035186475,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.758021
0.2387947650998423,0.4570818012942545,0.0,0.0,1.0,1.0,0.0,0.0,0.768717
0.33714740436670315,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.758021
0.2753241557420057,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.758021
0.8470486959836523,0.7167907432979927,0.0,0.0,1.0,1.0,0.0,0.0,0.762032
0.5928170278278642,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.759358
0.9311626115511529,0.7799264204297489,0.0,0.0,1.0,1.0,0.0,0.0,0.762032
0.35555814522094986,0.6444414356015493,0.0,0.0,1.0,1.0,0.0,0.0,0.778075
0.40763892448287303,0.8749372739477091,0.0,0.0,1.0,1.0,0.0,0.0,0.770053
0.8691162428443969,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.762032
0.8334892645896425,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.759358
0.37891094421297383,0.8910177236834481,0.0,0.0,1.0,1.0,0.0,0.0,0.768717
0.4348702425421919,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.759358
0.1309560671750575,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.762032
0.6975698283101207,0.0,1.0,0.8,0.0,0.0,0.0,1.0,0.760695
0.09412162065239582,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.760695
0.316182337267057,0.5593875420594508,0.0,0.0,1.0,1.0,0.0,0.0,0.774064
0.07853215306419029,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.762032
0.7825508023769701,0.6374697911517251,0.0,0.0,1.0,1.0,0.0,0.0,0.760695
0.21540337567100462,0.6478724172189081,0.0,0.0,1.0,1.0,0.0,0.0,0.778075
0.8325082981977862,0.31929971920998496,0.0,0.0,1.0,1.0,0.0,0.0,0.770053
0.23598713761098386,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.763369
0.20471807294306638,0.9160125664396769,0.0,0.0,1.0,1.0,0.0,0.0,0.768717
0.6116884536851587,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.759358
0.6769431203828844,0.0,1.0,0.4,0.0,0.0,0.0,1.0,0.762032
0.8618462463717661,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.760695
0.18005287356123725,0.2797435699310005,0.0,0.0,1.0,1.0,0.0,0.0,0.764706
0.6726095098630064,0.0,1.0,0.4,0.0,0.0,0.0,1.0,0.762032
0.6109515792022916,0.4007073849367988,0.0,0.0,1.0,1.0,0.0,0.0,0.768717
0.9357671880561019,0.0,1.0,0.4,0.0,0.0,0.0,1.0,0.762032
0.5906564724822128,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.759358
0.5929950391279841,0.0,1.0,0.8,0.0,0.0,0.0,1.0,0.760695
0.21296599212160325,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.763369
0.3178001022050416,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.758021
0.8164817874445554,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.759358
0.30946756938010456,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.758021
0.6226569968367521,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.759358
0.44920597861994127,0.9366366883098969,0.0,0.0,1.0,1.0,0.0,0.0,0.768717
0.02890741854534458,0.3327402548267855,0.0,0.0,1.0,1.0,0.0,0.0,0.76738
0.6533196241411996,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.759358
