batch_size,learning_rate,max_dropout,max_units,momentum,num_layers,weight_decay,accuracy
27.0,0.0003831335397000994,0.13369956070006594,174.0,0.17787458467598738,4.0,0.0758440549896453,49.75484200338222
105.0,0.00015135396015039752,0.858856610591359,428.0,0.2424330100359084,2.0,0.021322854369848723,61.97126173939864
38.0,0.0067972046758128695,0.043361051161900255,320.0,0.19728509828669166,1.0,0.08072714681918483,63.19758351857564
44.0,0.004831110013577261,0.8090677156733267,168.0,0.17884717631338748,4.0,0.010506658597674055,64.69724848704013
30.0,0.056191923378250755,0.38659930304207,642.0,0.6093542967601705,1.0,0.07226320239513995,63.18694759681348
23.0,0.0017291948410799582,0.6843426332786874,281.0,0.3848412673495153,2.0,0.0716102180913167,63.294370406611286
147.0,0.0030127767476170342,0.5386209309689469,264.0,0.16350307050544008,4.0,0.024405562128565244,50.210059454802646
31.0,0.0005579322021036934,0.7845476041105609,695.0,0.6409536666614736,2.0,0.0713463445778337,63.29224322225886
46.0,0.00021425944477332305,0.81898722071885,161.0,0.9080500594237033,1.0,0.08650607470129616,63.163548568936726
386.0,0.00018279261421603132,0.6421955999238554,516.0,0.6089232860724244,1.0,0.03262183219407854,62.77852820114656
89.0,0.02889573910383204,0.4680674259481151,256.0,0.20891101550082536,1.0,0.07791960797077026,63.20396507163293
41.0,0.002718570428444719,0.6392307609252696,360.0,0.9014620589884551,4.0,0.09974344632888135,50.24515799661777
136.0,0.0006614843946985851,0.508953068645407,146.0,0.3317742948623747,4.0,0.03733124171250669,56.064070792695254
31.0,0.0004811497862641782,0.20709310406097314,97.0,0.4583353723228999,4.0,0.058925890301792946,49.75484200338222
154.0,0.0005275149197643267,0.9549013769132275,945.0,0.7325723684277579,1.0,0.054749818915906835,63.25714468044373
89.0,0.004926691219225841,0.2559371343116702,130.0,0.10373379821837014,1.0,0.015267996936103036,63.4815626296253
31.0,0.0009982433770252689,0.329020466492182,145.0,0.5272994088829497,1.0,0.06523975076457948,63.222046138628606
344.0,0.00010024487512855393,0.7885815668037246,207.0,0.7122446087182165,3.0,0.0353386361167314,57.69455759883431
192.0,0.0022506000893225673,0.6072211756219895,432.0,0.2459002137291761,3.0,0.05119559574164765,62.50412141968283
35.0,0.0039714596118052186,0.19068801862418294,747.0,0.7339510010062352,4.0,0.07242652526317078,50.24515799661777
290.0,0.020589687920336896,0.9702358519403298,220.0,0.19844437880185636,2.0,0.0976337441387795,62.99656459727082
201.0,0.003116182136318319,0.5671890154508847,147.0,0.13133823230750266,4.0,0.0388620666830592,50.24515799661777
163.0,0.02655521916586367,0.4880783992405837,631.0,0.36571991456531444,1.0,0.029769273645407362,63.416683506876126
94.0,0.0113718453543807,0.5706675868681398,69.0,0.6764832770190726,1.0,0.03070355230502706,63.409238361642615
125.0,0.005447762591766181,0.675986904372284,146.0,0.6389788228409432,4.0,0.016733177929850056,49.75484200338222
26.0,0.0003606784762905392,0.22829835699996648,600.0,0.5871743534338812,2.0,0.04054989788762908,63.721934461450104
21.0,0.004045014959331584,0.333506292479001,693.0,0.11572083992194594,1.0,0.02969048952121685,63.4081747694664
27.0,0.001056295315747129,0.7547808776513499,304.0,0.14184878897622935,2.0,0.034525669655732116,63.85701066782953
35.0,0.011447861678850372,0.0343876221032432,319.0,0.4793920558013711,1.0,0.08732086492195984,63.18269322810861
132.0,0.021128126674072087,0.4914264045523,444.0,0.5067615129408647,1.0,0.0365143505768509,63.37094904329884
23.0,0.01092626319110343,0.6584553817461534,180.0,0.4780620951365422,4.0,0.09550144949880057,49.75484200338222
132.0,0.0007690877840441442,0.16906975434563642,214.0,0.14077057671734086,4.0,0.0022576076711707353,62.25843162697695
58.0,0.021418496227292604,0.6403046199226442,892.0,0.6747004337575373,1.0,0.005490025970838002,63.517724763616634
305.0,0.00024156455084205103,0.07390359884225994,765.0,0.37440735092078964,3.0,0.08404868726375993,61.35225109284096
31.0,0.015262129588756898,0.7027744007964171,201.0,0.15477782214195693,3.0,0.05731608790966122,50.24515799661777
58.0,0.00010173596774178361,0.34870740764602626,840.0,0.6032411654463397,1.0,0.0041856470404994656,63.36669467459397
301.0,0.007807184898403156,0.49783120979273576,112.0,0.11394012672235652,4.0,0.0042864605881704695,63.72937960668361
166.0,0.0024031420469003,0.5129588022595625,360.0,0.8845339895146799,3.0,0.09845771415181331,49.75484200338222
23.0,0.03094100492221295,0.2107675745428309,121.0,0.25476450859535094,1.0,0.05558350207727512,63.2348092447432
27.0,0.0016756981663290204,0.7022100424924458,131.0,0.40632351118735327,3.0,0.05831222960206545,49.75484200338222
177.0,0.014401472828461642,0.28613933495037946,119.0,0.26379082295620504,3.0,0.0980766121964777,50.24515799661777
22.0,0.0014259940359422612,0.745471484885613,312.0,0.18741027427134904,3.0,0.06679956131671325,49.75484200338222
91.0,0.0002473178424411727,0.05753069516808973,364.0,0.6096803047156366,1.0,0.05067354423288289,63.270971378734544
22.0,0.017505836149365232,0.12814407203400036,81.0,0.24064331414898796,1.0,0.05800871696851422,63.23587283691941
97.0,0.004533635873635247,0.039962974149974184,107.0,0.12187098386671084,4.0,0.044145061761745645,50.24515799661777
321.0,0.0005209223655678344,0.2631448495974139,92.0,0.4391948404317733,1.0,0.0790620292087031,63.12100488188809
114.0,0.08336102679051316,0.2682597758139009,342.0,0.3266521579208375,1.0,0.08890004307219518,63.150785462822135
25.0,0.003031431376856601,0.31154436112759,297.0,0.8262420543821407,1.0,0.03799070496409469,63.34755001542208
238.0,0.025397522557130292,0.38114454181934154,636.0,0.22664386515506213,4.0,0.09621257215653631,50.24515799661777
67.0,0.0020787602449069643,0.12966085928477078,86.0,0.5428527442393417,1.0,0.020264364547474163,63.444336903457746
26.0,0.0005323705105407965,0.14816782846416143,115.0,0.2254977997993152,1.0,0.036831350743659015,63.36775826677019
421.0,0.0031535595367961087,0.08854402816348483,439.0,0.31659847678518843,4.0,0.08918139889045273,50.24515799661777
212.0,0.00010136908049956914,0.10873231990090226,64.0,0.20856341601232908,2.0,0.009256858283927671,56.46185426660002
384.0,0.013887422990136714,0.5223948976356186,72.0,0.14248259093514876,3.0,0.005050903960558013,64.60046159900448
205.0,0.005069426623763936,0.3399547406731225,233.0,0.7541091992620867,3.0,0.00332410959205585,65.69702513268312
21.0,0.013593133608185011,0.8909430134480786,239.0,0.320447808178111,1.0,0.04590979144600826,63.28586166920156
42.0,0.00905258603446454,0.002029799586009795,278.0,0.5852951207092334,1.0,0.05981797653987896,63.2348092447432
89.0,0.0010036074103087133,0.6189069652263383,146.0,0.7914474528836167,2.0,0.03628955335844354,63.8282936790717
116.0,0.0053365641770976024,0.14030840725258253,99.0,0.40156725379176833,1.0,0.022680158239552713,63.439018942576666
372.0,0.012423088000580673,0.2579716412752475,729.0,0.32730379173384067,4.0,0.09521144189026237,49.75484200338222
428.0,0.0009179039366632599,0.7436438528107691,71.0,0.25337913399827455,2.0,0.0072628530013058076,60.741749183693
26.0,0.003082105663081136,0.5291844022508702,251.0,0.6367942576776476,1.0,0.022074876866487375,63.45178204869125
152.0,0.0002088719046453375,0.9211229648646226,103.0,0.15297785268985248,4.0,0.024018243716772768,50.03882111443188
46.0,0.002869051216585771,0.5590003536580203,132.0,0.6527180469278969,1.0,0.08225999767390396,63.20396507163293
252.0,0.014112220482980982,0.5852205723068482,131.0,0.43417369476634293,2.0,0.024904910243281075,64.08993735442083
22.0,0.01708407409901528,0.15500673495574224,318.0,0.6568458608079895,3.0,0.06663755894814455,50.24515799661777
245.0,0.0007034666823765379,0.19639211333133877,98.0,0.45829897208400977,3.0,0.0163492555637031,61.755352527626805
286.0,0.005009819120348989,0.32343457490346217,183.0,0.4961201266804511,2.0,0.017752592568035956,64.29095627572563
416.0,0.0004798648083688099,0.3512082175211362,185.0,0.4106810697499157,1.0,0.09238652484000684,62.994437412918394
173.0,0.026952807033843597,0.4740896610633508,221.0,0.1064238287120269,2.0,0.0777268479902844,63.249699535210226
44.0,0.022688317345271942,0.8272770816554297,534.0,0.3920593942866617,1.0,0.0599523410820642,63.22949128386212
125.0,0.03462074558946508,0.520846196067144,126.0,0.44523283160575655,2.0,0.07334289339664499,63.27841652396805
161.0,0.0026701512190773547,0.907574651630474,407.0,0.8533092977857603,1.0,0.015138785666840971,63.47624466874422
19.0,0.0061775056108052265,0.2268617825847583,135.0,0.33339889994887273,3.0,0.07413794249084163,49.75484200338222
26.0,0.006805522626970645,0.12460811922138482,154.0,0.7514281881951704,4.0,0.030879336682451724,49.75484200338222
21.0,0.006594949493778614,0.7092150333171126,271.0,0.5792231580583477,3.0,0.04167559883991212,63.47411748439179
77.0,0.0035524169252243967,0.8963154770622405,108.0,0.11720580885546354,2.0,0.07583444837525416,63.21141021686645
256.0,0.00011274951422912353,0.2660147223829904,296.0,0.9042857876946424,4.0,0.04850728518813156,57.898767296667764
90.0,0.0006997441955638454,0.785804317688174,219.0,0.4212071861556482,1.0,0.05496351893103623,63.25395390391508
97.0,0.04262563070348451,0.0383600014459029,508.0,0.898755067044244,4.0,0.05555540382778499,50.24515799661777
431.0,0.0013041344488275667,0.2905273465778796,710.0,0.2451272720229875,4.0,0.08164288768196484,51.9139341211006
111.0,0.061773832754296494,0.09526276615648399,437.0,0.30889881687318094,2.0,0.03896611011472718,63.75809659544145
97.0,0.0003518862870838049,0.1140895628049603,310.0,0.14323598413483887,3.0,0.03191877578755807,61.89787387923974
333.0,0.08554782205947149,0.06286346682083044,89.0,0.18650804987924705,4.0,0.08743374153309354,49.75484200338222
276.0,0.00028470680498242243,0.892622323831463,751.0,0.3938351923899983,3.0,0.022483824156524175,61.127833143659394
20.0,0.0014046213733882157,0.5052818674452129,949.0,0.11445455057683085,1.0,0.05639196683599522,63.25182671956265
24.0,0.0007201767460013864,0.5150474520351019,190.0,0.16545297686873198,4.0,0.06568475446886227,49.75484200338222
67.0,0.012701195751609773,0.549903741630228,77.0,0.6413805608693659,4.0,0.04297303022418104,49.75484200338222
93.0,0.026717925497814196,0.7896899748442757,302.0,0.20900271623333003,2.0,0.026931304928700706,64.01442230990949
68.0,0.004393972513713122,0.37789849670367137,677.0,0.4968468611248282,3.0,0.02046989933008522,64.26436647132023
210.0,0.0347647290185388,0.6271868490888557,392.0,0.6577979952283546,4.0,0.04956553362510946,50.24515799661777
103.0,0.0008742452754346709,0.25550892627413957,94.0,0.6531147641245376,2.0,0.023364853852110734,64.05909318131056
63.0,0.03665363099736133,0.663137073293948,192.0,0.3332377762091356,1.0,0.06022234580764636,63.233745652566974
458.0,0.01062801949675027,0.7185367705636856,312.0,0.5453856707908097,3.0,0.016110639591485173,64.39731549334724
346.0,0.007023580922147743,0.0981715035350954,169.0,0.17237331171852932,3.0,0.03880744281221492,63.58685825507068
173.0,0.003323175492315453,0.5779753908046407,73.0,0.25554933672825825,1.0,0.07510491161596416,63.19864711075185
323.0,0.016090324904513023,0.7847028874971258,959.0,0.1887094772170536,4.0,0.0734786986137255,49.75484200338222
131.0,0.0020050965223560226,0.9589100123196298,149.0,0.31241160308178545,1.0,0.09757213815705232,63.15397623935078
427.0,0.019607492594813355,0.226547421131723,332.0,0.10065795566592871,3.0,0.0357487938919233,63.74746067367928
301.0,0.08114148278587686,0.18893842932501292,222.0,0.16102735005555519,4.0,0.05944891304798859,50.24515799661777
69.0,0.0451559452396258,0.4848911684590276,72.0,0.4179163550915317,3.0,0.017197895322120883,64.37604364982292
90.0,0.008071042500912179,0.3660225706426885,220.0,0.3446369454351359,2.0,0.03486819366145144,63.89210920964465
296.0,0.0011157097970032255,0.3381167599123185,619.0,0.5076439255451091,4.0,0.029318538550771562,61.94786271152189
22.0,0.0002178069629426617,0.30284809990502937,560.0,0.12647365696151502,3.0,0.08648840896713841,49.777177439082756
239.0,0.08713378360071967,0.6928288605999772,942.0,0.19829631599717262,1.0,0.0964095731547351,63.16993012199402
35.0,0.0008704888203013295,0.911689574063521,73.0,0.20027255255133553,1.0,0.01402879485117989,63.48794418268259
18.0,0.0006057603605370951,0.3557247209151485,797.0,0.12681357816386366,3.0,0.04064351761662015,63.55920485848906
27.0,0.0004671985937208809,0.48956512337854274,105.0,0.12129958065555003,2.0,0.09159477220591355,63.07739760266323
18.0,0.0005308669117860911,0.7796446753429164,427.0,0.8716595411615862,2.0,0.04148721543673431,63.66875485263931
22.0,0.003999372362728451,0.7934184988802505,135.0,0.4357565435917533,4.0,0.04755735521239003,49.75484200338222
50.0,0.047410136832808744,0.14888319828878738,392.0,0.19724158875955902,4.0,0.0589386681465274,49.75484200338222
16.0,0.05434868635055214,0.2761673288469465,105.0,0.49898721963207054,2.0,0.041880240596031446,63.71023494751172
55.0,0.0009942288614654428,0.37365341779829664,378.0,0.4801979117653181,2.0,0.029961739269793973,63.996341242913815
105.0,0.08018155109732178,0.9643073486393018,76.0,0.13179752562365352,2.0,0.06545242672965322,63.16248497676051
98.0,0.0001291415114015285,0.685317185083675,649.0,0.15113648543764976,4.0,0.07605933617364746,55.0674849235809
269.0,0.0001298245345739707,0.7883669558286482,739.0,0.7326432395135235,4.0,0.07328573621725282,50.77163612384468
84.0,0.012035896700887755,0.43704830427361274,68.0,0.19399488059482997,2.0,0.0712367699645974,63.299688367492365
43.0,0.005996668221955502,0.5351554082642969,120.0,0.7788184524792112,2.0,0.0601293975913935,63.39647525552802
355.0,0.0008915084649593885,0.3448268030038485,427.0,0.8558333987456092,4.0,0.04736702795621827,49.75484200338222
24.0,0.000224661567635242,0.58056803940243,379.0,0.6635625221081021,3.0,0.06324590028019152,50.24515799661777
68.0,0.0020753292766412593,0.5417427669021565,431.0,0.38590286567763643,2.0,0.06536968067206887,63.35712234500803
22.0,0.021796422649167285,0.7385572070311085,419.0,0.29404240079783756,2.0,0.037192858443131555,63.74001552844577
49.0,0.0008546024885679845,0.3461387204690489,95.0,0.19180338691617585,4.0,0.08478781728005824,49.75484200338222
46.0,0.00581948828496339,0.12980398543272442,167.0,0.33259427477770764,4.0,0.053284961463767586,49.75484200338222
43.0,0.0009907289679428142,0.4303768657213849,561.0,0.6156466323678741,2.0,0.07267632000628256,63.29117963008264
133.0,0.015367228395716657,0.5783065708694511,101.0,0.689402996633634,1.0,4.9355776046293136e-05,63.5751587411323
170.0,0.001024289501386458,0.055204111376790044,384.0,0.12794338559073049,3.0,0.06257728183517691,62.1148466831878
32.0,0.0016324502561134444,0.7819919876584366,343.0,0.27791771861087355,2.0,0.07326906360527327,63.2816073004967
43.0,0.00016488503868392895,0.09927705097019224,127.0,0.16470043476943583,2.0,0.09904852394845676,62.532838408440675
370.0,0.06723042085523409,0.11253000461453122,84.0,0.7008824695187875,1.0,0.09518411132530981,63.170993714170244
83.0,0.00010492299261209821,0.9124664421066712,433.0,0.256305225289398,3.0,0.05754829482538062,57.86154157050021
56.0,0.007569054655978518,0.9075415017960841,640.0,0.24025608250736286,1.0,0.08562578336527148,63.18588400463726
33.0,0.00839504361178743,0.27266364074690175,172.0,0.513926654506712,4.0,0.0580315590472236,50.24515799661777
144.0,0.001140135366580667,0.10301647458835728,133.0,0.7708798410537381,1.0,0.05344402244272441,63.26778060220589
16.0,0.018029076816679222,0.43319091187159275,126.0,0.222124317698217,3.0,0.02819111044377557,63.993150466385174
39.0,0.0001382805084634965,0.6834923460622843,270.0,0.4152223461656593,3.0,0.011443894742411928,62.02018697950458
93.0,0.0017930437613253422,0.6401181496219702,99.0,0.47450388516577097,3.0,0.07555314515115212,50.24515799661777
79.0,0.02162418995195087,0.22303538373458942,156.0,0.1809105192054971,1.0,0.03873930161757672,63.36350389806532
18.0,0.00011966758636750169,0.5861207062682025,112.0,0.2518711939768217,1.0,0.03787739772622946,63.34329564671722
401.0,0.018927419975922077,0.8066561574419341,368.0,0.13802646617425796,4.0,0.03243733453393264,50.24515799661777
21.0,0.00011565828324973912,0.6579339147573621,200.0,0.6696945524834628,4.0,0.08976420580921089,49.75484200338222
22.0,0.008174038087458117,0.21757934293269576,131.0,0.1477900130869593,4.0,0.04107883271622073,49.75484200338222
255.0,0.00015986665770919499,0.48581069403548804,633.0,0.5103911088116718,4.0,0.0944161776525898,54.59631358951723
234.0,0.007243577511820035,0.30421856354222954,312.0,0.126074297867645,1.0,0.05565521886672909,63.25289031173887
96.0,0.02238235988078034,0.6935286064208095,89.0,0.3629889986203966,1.0,0.01421136745305944,63.49538932791611
20.0,0.01583988837102542,0.0024553741851678357,125.0,0.7806764502467484,3.0,0.09997891490300849,50.24515799661777
26.0,0.008130600059734094,0.6952221038096837,965.0,0.45284544154397494,1.0,0.0015042866921609911,63.56558641154636
145.0,0.0022113059042582085,0.3376414090127472,81.0,0.4715563008538743,4.0,0.028794870385155557,50.24515799661777
37.0,0.0024891405820382504,0.8785707195716125,862.0,0.148900651273625,2.0,0.022247161503139,64.11439997447378
20.0,0.003467243206511072,0.06494431696960623,76.0,0.8187022842888455,1.0,0.07713127309455606,63.205028663809145
42.0,0.0038921458668587806,0.6007504122402682,99.0,0.10614990861076332,1.0,0.09562950315000611,63.161421384584294
452.0,0.09188386218575315,0.9772485968078792,119.0,0.7422222918630738,1.0,0.09533731986537741,63.168866529817805
84.0,0.0003888327086019664,0.3269925272384149,74.0,0.4993735342419036,4.0,0.08013876318407345,49.75484200338222
31.0,0.006668408875054768,0.9072281961553303,269.0,0.18115274412591675,4.0,0.08223991362420421,50.24515799661777
120.0,0.0007086638908855241,0.4931452379614598,647.0,0.10604249466956017,4.0,0.09455283285365133,49.75484200338222
25.0,0.0005490778881128715,0.24427263550556344,251.0,0.2757208469452912,2.0,0.04989495484902123,63.55601408196041
76.0,0.008890407137285785,0.08789600968271416,89.0,0.37645588326048596,2.0,0.03430727935768668,63.91338105316897
125.0,0.024126393277064558,0.32662323744657806,377.0,0.8473704096964618,1.0,0.01693051438680484,63.4422097191053
37.0,0.005653931746459736,0.056564086106362765,347.0,0.15093568053925252,3.0,0.07289753696596138,50.24515799661777
26.0,0.03922392212289881,0.23354370751586595,201.0,0.25006612192494815,2.0,0.016346362155052124,64.43560481169101
26.0,0.00046159091369529163,0.7107531202262497,726.0,0.10423993305919707,4.0,0.09551558151746518,49.75484200338222
107.0,0.033306239535332724,0.7150324669083761,608.0,0.46779977135301215,1.0,0.020554883890651295,63.460290786100984
197.0,0.046155257515416444,0.5235887520356124,104.0,0.28442436692132533,4.0,0.041742322250241784,49.75484200338222
40.0,0.000947001988567798,0.26246098833617504,501.0,0.12052865617692865,1.0,0.09667227652614657,63.16673934546537
22.0,0.01881957020834801,0.674365285014574,388.0,0.23388359643636536,3.0,0.0648954645837834,49.75484200338222
37.0,0.0010295363120514953,0.374827524931702,335.0,0.5978992801151604,3.0,0.061025627729543286,50.24515799661777
269.0,0.009330543158792544,0.6896834550733111,407.0,0.7184995296508411,2.0,0.0005891466275211781,65.06844215653949
160.0,0.011073411976945582,0.13632272808426893,354.0,0.2632885817495029,1.0,0.034912915319154095,63.39115729464694
137.0,0.014408176957546013,0.3315703570534235,485.0,0.42648483245367613,3.0,0.08375336161999197,49.75484200338222
45.0,0.004164978323077912,0.723580703677589,811.0,0.10067637623545597,1.0,0.05527062021773844,63.250763127386435
430.0,0.0019511985133691856,0.052741853756089196,78.0,0.9595407122699486,1.0,0.07197939736026673,63.19545633422321
172.0,0.00020298481192186147,0.5713238343024644,453.0,0.18223894878364988,2.0,0.02733359924411275,62.061667074377006
75.0,0.0005287297926086736,0.2210223417135454,177.0,0.600665865225869,2.0,0.08111132565282547,63.2082194403378
50.0,0.014222179275629496,0.5935774835795399,414.0,0.2813309685721004,3.0,0.08952298293494979,49.75484200338222
144.0,0.00255546924752088,0.825042341147564,164.0,0.34707350213246696,4.0,0.05457120004218683,49.75484200338222
67.0,0.001099598180633285,0.8296334944498794,865.0,0.2555466670977548,3.0,0.06025401881708268,49.75484200338222
27.0,0.0027713730769853076,0.8492969792327226,269.0,0.39980763106496536,3.0,0.09810360409189553,49.75484200338222
241.0,0.00021988802220641981,0.6888627728597667,67.0,0.11983451451773197,3.0,0.05537601647910879,50.97903659820678
244.0,0.0008095670071352202,0.8115064829316995,600.0,0.45935065339728387,3.0,0.026986233255956612,62.23184182257155
76.0,0.00037042526715106106,0.43950392881341027,490.0,0.409978256778948,3.0,0.029444972485088147,62.76895587156061
33.0,0.039667924500194046,0.418722019865265,201.0,0.4149241216027382,1.0,0.04361611486812623,63.27841652396805
28.0,0.06898253680693216,0.5501043660221061,696.0,0.3617511626835637,4.0,0.08696005270700964,50.24515799661777
383.0,0.05675487710716247,0.5885419136419221,133.0,0.6664134724506575,4.0,0.07279786871210742,49.75484200338222
134.0,0.09788154215709242,0.2791654521552399,90.0,0.26378271706807876,2.0,0.011257171288158563,64.8621052743536
283.0,0.0003707899515896631,0.7454642252783003,448.0,0.5218490568484075,1.0,0.0463779966863251,63.1486582784697
45.0,0.00036604668143439066,0.7263021743090906,926.0,0.5070416408209176,3.0,0.05596881005590335,62.36479084459855
121.0,0.0016472609736787821,0.3401764847133385,140.0,0.1649237969270516,1.0,0.0024342940640036635,63.540060199317175
510.0,0.0026713248130498498,0.9155792876383765,95.0,0.9796931136467554,1.0,0.04587736902519407,63.305006328373445
189.0,0.013342449242933674,0.25596660466943455,1006.0,0.41694464507769025,3.0,0.0021724005756691023,65.66937173610151
344.0,0.01814070465497382,0.07791235871612434,968.0,0.3344851178712066,2.0,0.09075629978645162,63.09122430095404
66.0,0.00011278311585023566,0.1416920629467603,137.0,0.3762044097575339,1.0,0.01992827019350229,63.20715584816158
19.0,0.0038416324993315117,0.5139810767010883,75.0,0.8659021716451787,2.0,0.024381782419494392,64.09950968400676
95.0,0.058231115980251706,0.8531957688177744,257.0,0.41854906670161224,1.0,0.024225477190315474,63.434764573871796
74.0,0.013943456054646251,0.7242886677749957,140.0,0.4750992954151488,3.0,0.0029068968873206856,65.7480775571415
88.0,0.018027898304831643,0.1837887038559164,693.0,0.8497870685686542,1.0,0.06312429679405106,63.2082194403378
425.0,0.046669498922836804,0.11599149902724981,449.0,0.40378175569172264,1.0,0.09369859586726047,63.178438859403755
