x0,x1,x2,x3,x4,x5,accuracy
0.65,0.0,0.3220338983050847,0.9945343562775214,0.4827586206896552,0.0,0.7
0.8833333333333333,0.0,0.9322033898305084,0.6750928515472794,0.4827586206896552,0.0,0.699
0.15,0.0,0.01694915254237288,0.9099515770345941,0.10344827586206896,0.0,0.7
0.9666666666666667,0.0,0.05084745762711865,0.8554145895994717,0.7241379310344828,0.0,0.7
0.8333333333333334,0.0,0.11864406779661017,0.8886023025284431,0.7586206896551724,0.0,0.7
0.6166666666666667,0.0,0.9152542372881356,0.9641343256229817,0.20689655172413793,0.0,0.7
0.5166666666666667,0.0,0.3898305084745763,0.976265583533597,0.6206896551724138,0.0,0.7
0.38333333333333336,0.0,0.6271186440677966,0.9909284597760131,0.6551724137931034,0.0,0.7
0.4,0.0,0.7627118644067796,0.907329089057206,0.034482758620689655,0.0,0.7
0.6333333333333333,0.0,0.8983050847457628,0.9304287491635717,0.8620689655172413,0.0,0.7
0.6833333333333333,0.0,0.8813559322033898,0.981339306759048,0.7931034482758621,0.0,0.7
0.1,0.0,0.15254237288135594,0.9770054357312364,0.7931034482758621,0.0,0.7
0.5333333333333333,0.0,0.9830508474576272,0.9669612652771913,0.5517241379310345,0.0,0.7
0.9,0.0,0.3898305084745763,0.9590944546517667,1.0,0.0,0.7
0.06666666666666667,0.0,0.3559322033898305,0.7948381077189883,0.6896551724137931,0.0,0.7
0.43333333333333335,0.0,0.1864406779661017,0.9744852882768357,0.8275862068965517,0.0,0.7
0.23333333333333334,0.0,0.6949152542372882,0.9962182720448618,0.10344827586206896,0.0,0.7
0.95,0.0,0.0,0.8118198650778505,0.27586206896551724,0.0,0.7
0.36666666666666664,0.0,0.9322033898305084,0.9873074999739841,0.896551724137931,0.0,0.7
0.48333333333333334,0.0,0.9661016949152542,0.8521577855893303,0.5517241379310345,0.0,0.7
0.85,0.0,0.01694915254237288,0.9979624618559347,0.6551724137931034,0.0,0.7
0.35,0.0,0.23728813559322035,0.8868656635982305,0.4827586206896552,0.0,0.7
0.08333333333333333,0.0,0.05084745762711865,0.86030204847128,0.4827586206896552,0.0,0.7
0.31666666666666665,0.0,0.05084745762711865,0.9639216670794478,0.20689655172413793,0.0,0.7
0.05,0.0,0.5932203389830508,0.8372016813401685,0.13793103448275862,0.0,0.7
0.08333333333333333,0.0,0.9152542372881356,0.8686453172512828,0.7241379310344828,0.0,0.7
0.5333333333333333,0.0,0.6101694915254238,0.9315847029446159,0.41379310344827586,0.0,0.7
0.75,0.0,0.3728813559322034,0.8334421238646691,0.4482758620689655,0.0,0.7
0.31666666666666665,0.0,0.9322033898305084,0.8686605767497725,0.1724137931034483,0.0,0.7
0.6333333333333333,0.0,0.9152542372881356,0.9437433688830722,0.6551724137931034,0.0,0.7
0.5,0.0,0.2542372881355932,0.8627738447306494,0.4827586206896552,0.0,0.7
0.8666666666666667,0.0,0.288135593220339,0.6035569606676033,0.6551724137931034,0.0,0.742
0.4666666666666667,0.0,0.847457627118644,0.8116804982391959,0.3793103448275862,0.0,0.7
0.9,0.0,0.03389830508474576,0.8584590358365843,0.9310344827586207,0.0,0.7
0.7666666666666667,0.0,0.864406779661017,0.9864335916821899,0.6551724137931034,0.0,0.7
0.03333333333333333,0.0,0.4745762711864407,0.9463470287555268,0.5172413793103449,0.0,0.7
0.38333333333333336,0.0,0.3389830508474576,0.9626147406214698,0.20689655172413793,0.0,0.7
0.7,0.0,0.9661016949152542,0.9395164788375067,0.896551724137931,0.0,0.7
0.9666666666666667,0.0,0.13559322033898305,0.9457414541157529,0.3103448275862069,0.0,0.7
0.8166666666666667,0.0,0.2033898305084746,0.8508624498350279,0.27586206896551724,0.0,0.7
0.7333333333333333,0.0,0.3898305084745763,0.9588130795259033,0.1724137931034483,0.0,0.7
0.6333333333333333,0.0,0.3050847457627119,0.9235703362111908,0.8275862068965517,0.0,0.7
0.6333333333333333,0.0,0.06779661016949153,0.9580543404814713,0.4827586206896552,0.0,0.7
0.7,0.0,0.03389830508474576,0.8770373753680735,0.5172413793103449,0.0,0.7
0.03333333333333333,0.0,0.0,0.767070487670021,0.4827586206896552,0.0,0.7
0.5333333333333333,0.0,0.5254237288135594,0.9707555371665695,0.8620689655172413,0.0,0.7
0.36666666666666664,0.0,0.1016949152542373,0.7762880284490112,0.4827586206896552,0.0,0.7
0.36666666666666664,0.0,0.3898305084745763,0.9685604580604968,0.7586206896551724,0.0,0.7
0.75,0.0,0.8305084745762712,0.955742179968694,0.034482758620689655,0.0,0.7
0.1,0.0,0.7966101694915254,0.9568502398264741,0.034482758620689655,0.0,0.7
0.65,0.0,0.7796610169491526,0.7341064995236889,0.4827586206896552,0.0,0.7
0.8333333333333334,0.0,0.6779661016949152,0.27748765854790436,0.8275862068965517,0.0,0.732
0.4666666666666667,0.0,1.0,0.9707315423970808,0.27586206896551724,0.0,0.7
0.38333333333333336,0.0,0.6779661016949152,0.9601759302925664,0.6206896551724138,0.0,0.7
0.21666666666666667,0.0,0.288135593220339,0.9921767565226534,0.8275862068965517,0.0,0.7
0.6166666666666667,0.0,0.2033898305084746,0.9267388097211154,0.5862068965517241,0.0,0.7
0.75,0.0,1.0,0.8940608646723707,0.13793103448275862,0.0,0.7
0.6666666666666666,0.0,0.847457627118644,0.9751790003952389,0.896551724137931,0.0,0.7
0.9,0.0,0.576271186440678,0.9990452017714266,0.2413793103448276,0.0,0.7
0.65,0.0,0.22033898305084745,0.785621606062526,0.9655172413793104,0.0,0.7
0.8833333333333333,0.0,0.288135593220339,0.9493191239481451,0.5862068965517241,0.0,0.7
0.55,0.0,0.0,0.8294100541169437,0.7586206896551724,0.0,0.7
0.43333333333333335,0.0,0.11864406779661017,0.8652956084854128,0.7241379310344828,0.0,0.7
0.0,1.0,0.8983050847457628,0.8371773480348117,0.7586206896551724,0.0,0.7
0.43333333333333335,0.0,0.5084745762711864,0.9347152904006294,1.0,0.0,0.7
0.8666666666666667,0.0,0.6949152542372882,0.8350449090766471,0.9310344827586207,0.0,0.7
0.7,0.0,0.7796610169491526,0.8246854442901512,0.6896551724137931,0.0,0.7
0.7666666666666667,0.0,0.23728813559322035,0.9407815481076014,0.6206896551724138,0.0,0.7
0.5333333333333333,0.0,0.22033898305084745,0.9480964625421141,0.41379310344827586,0.0,0.7
0.0,1.0,0.7457627118644068,0.9692730458277211,0.5862068965517241,0.0,0.7
0.5833333333333334,0.0,0.8135593220338984,0.8679534807242584,0.0,1.0,0.7
0.8833333333333333,0.0,0.4406779661016949,0.9929388764524089,0.6551724137931034,0.0,0.7
0.016666666666666666,0.0,0.4067796610169492,0.9911152958435042,0.41379310344827586,0.0,0.7
0.8,0.0,0.6271186440677966,0.9598468634455749,0.06896551724137931,0.0,0.7
0.9333333333333333,0.0,0.3728813559322034,0.8711716961703714,0.3448275862068966,0.0,0.7
0.36666666666666664,0.0,0.22033898305084745,0.90655574157219,0.034482758620689655,0.0,0.7
0.7666666666666667,0.0,0.8135593220338984,0.9574269487073519,0.9655172413793104,0.0,0.7
0.08333333333333333,0.0,0.288135593220339,0.9834267349209462,0.2413793103448276,0.0,0.7
0.9,0.0,0.864406779661017,0.8947819779047435,0.7586206896551724,0.0,0.7
0.8333333333333334,0.0,0.0847457627118644,0.6922262931820563,0.27586206896551724,0.0,0.699
0.5,0.0,0.7627118644067796,0.9640839845241841,0.2413793103448276,0.0,0.7
0.9833333333333333,0.0,0.8983050847457628,0.837995472506756,0.9655172413793104,0.0,0.7
0.26666666666666666,0.0,0.3728813559322034,0.8698878477194788,0.7931034482758621,0.0,0.7
0.45,0.0,0.288135593220339,0.8053383475451154,0.6551724137931034,0.0,0.7
0.23333333333333334,0.0,0.9491525423728814,0.7042259392249407,0.5172413793103449,0.0,0.7
0.9333333333333333,0.0,0.3898305084745763,0.7136041539485974,0.6896551724137931,0.0,0.7
0.4,0.0,0.7966101694915254,0.8814899949604463,0.5862068965517241,0.0,0.7
0.55,0.0,0.2542372881355932,0.981152202530346,0.5172413793103449,0.0,0.7
0.1,0.0,0.7627118644067796,0.9446892247910494,0.9655172413793104,0.0,0.7
0.6,0.0,0.3898305084745763,0.9806863880213349,0.8275862068965517,0.0,0.7
0.18333333333333332,0.0,0.6610169491525424,0.9246968360242528,0.8275862068965517,0.0,0.7
0.21666666666666667,0.0,0.1694915254237288,0.9796743838856976,0.2413793103448276,0.0,0.7
0.06666666666666667,0.0,0.05084745762711865,0.9720040399937214,0.4827586206896552,0.0,0.7
0.8666666666666667,0.0,0.4406779661016949,0.9819852697144096,0.5862068965517241,0.0,0.7
0.35,0.0,0.559322033898305,0.8584116622849857,0.9310344827586207,0.0,0.7
0.9333333333333333,0.0,0.9491525423728814,0.9948618633036793,0.0,1.0,0.7
0.016666666666666666,0.0,0.5932203389830508,0.9707173488097918,0.20689655172413793,0.0,0.7
0.23333333333333334,0.0,0.06779661016949153,0.9354812524314308,0.13793103448275862,0.0,0.7
0.35,0.0,0.6610169491525424,0.9603698811636668,0.13793103448275862,0.0,0.7
0.8166666666666667,0.0,0.5423728813559322,0.5415739108662917,0.3448275862068966,0.0,0.735
0.15,0.0,0.9322033898305084,0.8136222962168999,0.9655172413793104,0.0,0.7
0.45,0.0,1.0,0.7713425081782916,0.13793103448275862,0.0,0.7
0.6333333333333333,0.0,0.9661016949152542,0.8121116484477804,0.7241379310344828,0.0,0.7
0.2833333333333333,0.0,0.8305084745762712,0.9830381184514924,0.4827586206896552,0.0,0.7
0.45,0.0,0.9830508474576272,0.6750096814937265,0.06896551724137931,0.0,0.707
0.16666666666666666,0.0,0.7627118644067796,0.7751209086958498,0.41379310344827586,0.0,0.7
0.11666666666666667,0.0,0.3898305084745763,0.9206452816548802,0.6206896551724138,0.0,0.7
0.26666666666666666,0.0,0.847457627118644,0.7232698384572371,0.2413793103448276,0.0,0.7
0.016666666666666666,0.0,0.4745762711864407,0.8207892259347367,0.0,1.0,0.7
0.18333333333333332,0.0,0.5932203389830508,0.8082932288478144,0.9310344827586207,0.0,0.7
0.8833333333333333,0.0,0.9830508474576272,0.953618371507675,0.3793103448275862,0.0,0.7
0.8333333333333334,0.0,0.7457627118644068,0.9738553492814845,0.10344827586206896,0.0,0.7
0.6833333333333333,0.0,0.6271186440677966,0.884709293935298,0.4482758620689655,0.0,0.7
0.43333333333333335,0.0,0.2542372881355932,0.9824006502389534,0.3448275862068966,0.0,0.7
0.11666666666666667,0.0,0.3728813559322034,0.778793977722864,0.3103448275862069,0.0,0.7
0.8833333333333333,0.0,0.5423728813559322,0.9142744027092188,0.2413793103448276,0.0,0.7
0.7833333333333333,0.0,0.06779661016949153,0.8090316264398945,0.034482758620689655,0.0,0.7
0.0,1.0,0.13559322033898305,0.9515885152174066,0.034482758620689655,0.0,0.7
0.7,0.0,0.711864406779661,0.9313530286795889,0.2413793103448276,0.0,0.7
0.7166666666666667,0.0,0.8983050847457628,0.8924674198347149,1.0,0.0,0.7
0.65,0.0,0.3050847457627119,0.8813619388180194,0.5862068965517241,0.0,0.7
0.21666666666666667,0.0,1.0,0.9241042492737636,0.7241379310344828,0.0,0.7
0.6333333333333333,0.0,0.576271186440678,0.9917330581332487,0.13793103448275862,0.0,0.7
0.38333333333333336,0.0,0.576271186440678,0.9478585490963461,0.5517241379310345,0.0,0.7
0.16666666666666666,0.0,0.05084745762711865,0.905501902274225,0.06896551724137931,0.0,0.7
0.9,0.0,0.3220338983050847,0.8894109217752617,0.7586206896551724,0.0,0.7
0.8333333333333334,0.0,0.05084745762711865,0.980835008757117,0.6896551724137931,0.0,0.7
0.85,0.0,0.3728813559322034,0.9580187854110145,0.8275862068965517,0.0,0.7
0.5666666666666667,0.0,0.2711864406779661,0.9583407592736064,0.7586206896551724,0.0,0.7
0.08333333333333333,0.0,0.4576271186440678,0.8487130190369132,0.2413793103448276,0.0,0.7
0.48333333333333334,0.0,0.864406779661017,0.9732457752474435,0.2413793103448276,0.0,0.7
0.23333333333333334,0.0,0.3220338983050847,0.9967181733654419,0.10344827586206896,0.0,0.7
0.15,0.0,0.11864406779661017,0.979819646620284,0.3448275862068966,0.0,0.7
0.43333333333333335,0.0,0.22033898305084745,0.9768327713537787,0.6551724137931034,0.0,0.7
0.6333333333333333,0.0,0.559322033898305,0.979276191724643,0.5517241379310345,0.0,0.7
0.6833333333333333,0.0,0.6271186440677966,0.8431166968000162,0.13793103448275862,0.0,0.7
0.26666666666666666,0.0,0.4576271186440678,0.9991620468885516,0.6896551724137931,0.0,0.7
0.9833333333333333,0.0,0.5084745762711864,0.8930340801351928,0.1724137931034483,0.0,0.7
0.5333333333333333,0.0,0.4406779661016949,0.9930496348743455,0.1724137931034483,0.0,0.7
0.26666666666666666,0.0,0.7966101694915254,0.975130761430701,0.6551724137931034,0.0,0.7
0.7,0.0,0.5084745762711864,0.9510325484183414,0.7931034482758621,0.0,0.7
0.0,1.0,0.05084745762711865,0.98285371533459,0.8275862068965517,0.0,0.7
0.08333333333333333,0.0,0.7288135593220338,0.8823803860918765,0.3103448275862069,0.0,0.7
0.9,0.0,0.6271186440677966,0.8209861010212874,0.6896551724137931,0.0,0.7
0.95,0.0,0.8983050847457628,0.8816414483449425,0.6551724137931034,0.0,0.7
0.48333333333333334,0.0,0.9152542372881356,0.9410922445802655,0.6206896551724138,0.0,0.7
0.5833333333333334,0.0,0.1864406779661017,0.9444509151377964,0.0,1.0,0.7
0.45,0.0,0.559322033898305,0.98918299098802,0.10344827586206896,0.0,0.7
0.8333333333333334,0.0,0.864406779661017,0.956698472631854,0.9655172413793104,0.0,0.7
0.9333333333333333,0.0,0.23728813559322035,0.9844348715223444,0.7241379310344828,0.0,0.7
0.38333333333333336,0.0,0.9322033898305084,0.7168505879801816,0.10344827586206896,0.0,0.7
0.43333333333333335,0.0,0.9830508474576272,0.962375143902825,0.6896551724137931,0.0,0.7
0.6833333333333333,0.0,0.6271186440677966,0.9935891873348076,0.7931034482758621,0.0,0.7
0.06666666666666667,0.0,0.23728813559322035,0.987285372325767,0.10344827586206896,0.0,0.7
0.06666666666666667,0.0,0.05084745762711865,0.994454995765488,0.6551724137931034,0.0,0.7
0.8,0.0,0.4067796610169492,0.966990548077987,0.5862068965517241,0.0,0.7
0.7666666666666667,0.0,0.9152542372881356,0.8950262319498411,0.8275862068965517,0.0,0.7
0.35,0.0,0.13559322033898305,0.7688417496461494,0.8275862068965517,0.0,0.7
0.2833333333333333,0.0,0.423728813559322,0.9694137676202953,0.7931034482758621,0.0,0.7
0.9333333333333333,0.0,0.05084745762711865,0.9153532776665779,0.896551724137931,0.0,0.7
0.45,0.0,0.559322033898305,0.8152403063119655,0.6896551724137931,0.0,0.7
0.0,1.0,0.0,0.9791057352444268,0.27586206896551724,0.0,0.7
0.0,1.0,0.3898305084745763,0.9376398044034505,0.0,1.0,0.7
0.016666666666666666,0.0,0.7457627118644068,0.799934284118072,0.5517241379310345,0.0,0.7
0.1,0.0,0.7966101694915254,0.9791814815073163,0.4827586206896552,0.0,0.7
0.8166666666666667,0.0,0.1016949152542373,0.735091205906424,0.1724137931034483,0.0,0.7
0.8833333333333333,0.0,0.8813559322033898,0.9091221115477452,0.9655172413793104,0.0,0.7
0.25,0.0,0.1864406779661017,0.9204472701787528,0.13793103448275862,0.0,0.7
0.55,0.0,0.711864406779661,0.9566243126124587,0.27586206896551724,0.0,0.7
0.7333333333333333,0.0,0.6610169491525424,0.8028982905374219,0.4827586206896552,0.0,0.7
0.6,0.0,0.6779661016949152,0.9482150492719945,0.8275862068965517,0.0,0.7
0.26666666666666666,0.0,1.0,0.48274595946789056,0.7241379310344828,0.0,0.735
0.8666666666666667,0.0,0.8813559322033898,0.9840092318451811,0.0,1.0,0.7
0.08333333333333333,0.0,0.15254237288135594,0.9023104862459961,0.27586206896551724,0.0,0.7
0.26666666666666666,0.0,0.8135593220338984,0.46760132821477657,0.4827586206896552,0.0,0.739
0.6,0.0,0.15254237288135594,0.8815849994102003,0.5517241379310345,0.0,0.7
0.31666666666666665,0.0,1.0,0.9618095378899333,0.13793103448275862,0.0,0.7
0.85,0.0,0.3559322033898305,0.9017650577092546,0.06896551724137931,0.0,0.7
0.7833333333333333,0.0,0.9152542372881356,0.9630235996347226,0.1724137931034483,0.0,0.7
0.23333333333333334,0.0,0.7966101694915254,0.9614137741719416,0.5862068965517241,0.0,0.7
0.26666666666666666,0.0,0.4915254237288136,0.8119865972491228,0.7931034482758621,0.0,0.7
0.5666666666666667,0.0,0.5254237288135594,0.9871401626014895,0.4482758620689655,0.0,0.7
0.5166666666666667,0.0,0.4406779661016949,0.7274872605928339,0.4482758620689655,0.0,0.7
0.03333333333333333,0.0,0.01694915254237288,0.9963520179281057,0.6551724137931034,0.0,0.7
0.2,0.0,0.05084745762711865,0.7933735428879373,0.9655172413793104,0.0,0.7
0.13333333333333333,0.0,0.7457627118644068,0.9203441346744266,0.5862068965517241,0.0,0.7
0.9333333333333333,0.0,0.7796610169491526,0.9660166272842163,1.0,0.0,0.7
0.08333333333333333,0.0,0.6440677966101694,0.9322842283696193,0.5172413793103449,0.0,0.7
0.08333333333333333,0.0,0.9830508474576272,0.8406464671508043,0.896551724137931,0.0,0.7
0.016666666666666666,0.0,0.288135593220339,0.9376850710619388,0.27586206896551724,0.0,0.7
0.5666666666666667,0.0,0.4745762711864407,0.9966641151907684,0.9310344827586207,0.0,0.7
0.21666666666666667,0.0,0.0847457627118644,0.9641427321254518,1.0,0.0,0.7
0.3,0.0,0.6440677966101694,0.9894353129405347,0.0,1.0,0.7
0.48333333333333334,0.0,0.5084745762711864,0.9771737312758861,0.7931034482758621,0.0,0.7
0.85,0.0,0.2542372881355932,0.9439384891272581,0.6551724137931034,0.0,0.7
0.5,0.0,0.5423728813559322,0.8926864948514958,0.5172413793103449,0.0,0.7
0.0,1.0,0.22033898305084745,0.9585649464739834,0.2413793103448276,0.0,0.7
0.6666666666666666,0.0,0.22033898305084745,0.7438755673533031,1.0,0.0,0.7
0.16666666666666666,0.0,0.05084745762711865,0.9960930163799152,0.7931034482758621,0.0,0.7
0.26666666666666666,0.0,0.15254237288135594,0.9507907334369674,0.2413793103448276,0.0,0.7
0.85,0.0,0.288135593220339,0.9576315100499933,0.06896551724137931,0.0,0.7
0.85,0.0,0.6101694915254238,0.9067979351528436,0.4482758620689655,0.0,0.7
0.9666666666666667,0.0,0.3559322033898305,0.9356228367890914,0.7241379310344828,0.0,0.7
0.8666666666666667,0.0,0.15254237288135594,0.8943203159036273,0.8275862068965517,0.0,0.7
0.25,0.0,0.8983050847457628,0.998862681375514,0.6551724137931034,0.0,0.7
0.05,0.0,0.2711864406779661,0.8912300451618841,0.896551724137931,0.0,0.7
0.7666666666666667,0.0,0.3559322033898305,0.8919540812266944,0.6551724137931034,0.0,0.7
0.43333333333333335,0.0,0.06779661016949153,0.36878442443636456,0.7586206896551724,0.0,0.74
0.55,0.0,0.11864406779661017,0.9042111022749936,0.6896551724137931,0.0,0.7
0.35,0.0,0.3389830508474576,0.8068416001628906,0.7241379310344828,0.0,0.7
0.8166666666666667,0.0,0.22033898305084745,0.9502664059824327,0.6551724137931034,0.0,0.7
0.4666666666666667,0.0,0.9491525423728814,0.8828206607259313,0.9310344827586207,0.0,0.7
0.8,0.0,0.1016949152542373,0.8402654262597382,0.7241379310344828,0.0,0.7
0.31666666666666665,0.0,1.0,0.9812473288589081,0.5172413793103449,0.0,0.7
0.08333333333333333,0.0,0.4915254237288136,0.730079664758415,0.41379310344827586,0.0,0.7
0.6833333333333333,0.0,0.0,0.5446317566055789,0.27586206896551724,0.0,0.744
0.7,0.0,0.864406779661017,0.9381371778766848,1.0,0.0,0.7
0.7333333333333333,0.0,0.0847457627118644,0.9424794244945284,0.4482758620689655,0.0,0.7
0.9,0.0,0.864406779661017,0.9579486183886945,0.2413793103448276,0.0,0.7
0.9166666666666666,0.0,0.11864406779661017,0.808435193960127,0.3793103448275862,0.0,0.7
0.45,0.0,0.13559322033898305,0.9197055773050129,0.6206896551724138,0.0,0.7
0.43333333333333335,0.0,0.7627118644067796,0.9415446160576287,0.4827586206896552,0.0,0.7
0.016666666666666666,0.0,0.6440677966101694,0.9957559597187062,0.27586206896551724,0.0,0.7
0.7166666666666667,0.0,0.5084745762711864,0.9693800907690655,0.13793103448275862,0.0,0.7
0.36666666666666664,0.0,0.9152542372881356,0.9471308921914027,0.9655172413793104,0.0,0.7
0.35,0.0,0.4406779661016949,0.9766554135768643,0.9655172413793104,0.0,0.7
0.5666666666666667,0.0,0.01694915254237288,0.9283608946172411,0.0,1.0,0.7
0.9666666666666667,0.0,0.9322033898305084,0.9405512285363707,0.3793103448275862,0.0,0.7
0.2833333333333333,0.0,0.05084745762711865,0.9022412146970912,0.06896551724137931,0.0,0.7
0.9833333333333333,0.0,0.1694915254237288,0.9359924854482664,0.7241379310344828,0.0,0.7
0.16666666666666666,0.0,0.8305084745762712,0.6432909063848866,0.41379310344827586,0.0,0.727
0.8,0.0,0.06779661016949153,0.9503774752953061,0.034482758620689655,0.0,0.7
0.6666666666666666,0.0,0.05084745762711865,0.9591891363776385,0.896551724137931,0.0,0.7
0.6833333333333333,0.0,0.576271186440678,0.9171904954483547,0.06896551724137931,0.0,0.7
0.5833333333333334,0.0,0.0,0.813814615926274,0.7931034482758621,0.0,0.7
0.21666666666666667,0.0,0.7966101694915254,0.7234467357995563,0.13793103448275862,0.0,0.7
0.21666666666666667,0.0,0.8135593220338984,0.7765008926190349,0.4482758620689655,0.0,0.7
0.08333333333333333,0.0,0.3050847457627119,0.6904036908862996,0.0,1.0,0.699
0.7,0.0,0.15254237288135594,0.9658942871069144,0.3103448275862069,0.0,0.7
0.65,0.0,0.5423728813559322,0.9636032241414404,0.9310344827586207,0.0,0.7
0.9666666666666667,0.0,0.288135593220339,0.9362717244465688,0.41379310344827586,0.0,0.7
0.18333333333333332,0.0,0.4576271186440678,0.9500315815091713,0.1724137931034483,0.0,0.7
0.8833333333333333,0.0,0.3050847457627119,0.8805953294120031,0.5517241379310345,0.0,0.7
0.7833333333333333,0.0,0.9491525423728814,0.9892226554436386,0.9310344827586207,0.0,0.7
0.65,0.0,0.1694915254237288,0.9984336949370806,0.20689655172413793,0.0,0.7
0.6,0.0,0.1694915254237288,0.9941174402036664,0.8275862068965517,0.0,0.7
0.8,0.0,0.7457627118644068,0.9593033661255447,0.20689655172413793,0.0,0.7
0.9,0.0,0.7966101694915254,0.9026871100036831,0.5172413793103449,0.0,0.7
0.7333333333333333,0.0,0.6440677966101694,0.9785705087533919,1.0,0.0,0.7
0.55,0.0,0.5423728813559322,0.8978188367983116,0.7931034482758621,0.0,0.7
