x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,accuracy
0.9646541783785312,0.0,0.14682475795220173,0.6271433018539969,0.0,1.0,1.0,0.0,1.0,0.0,0.961336
0.9840265684040522,0.0,0.45456991313075495,0.015942316861707936,0.5172175783381477,0.0,0.0,1.0,0.0,1.0,0.947276
0.9774950358879686,0.0,0.09263504753360365,0.21334019183177585,0.5723355205267837,0.0,1.0,0.0,1.0,0.0,0.956063
0.9663538367615485,0.0,0.4003781979975792,0.4707086280437325,0.5428458114345373,0.0,0.0,1.0,0.0,1.0,0.957821
0.9129644815802576,0.0,0.37865704927040617,0.17526250993329448,0.582403374566274,0.0,1.0,0.0,0.0,1.0,0.956063
0.996508943821701,0.0,0.23946426016579858,0.2921185679719414,0.6780384385799625,0.0,0.0,1.0,0.0,1.0,0.934974
0.9473257861874808,0.0,0.2779134951153586,0.6579354090776949,0.4621018657970029,0.0,1.0,0.0,0.0,1.0,0.963093
0.9621225624367178,0.0,0.4404881331323368,0.42450722954411674,0.5316506093771822,0.0,1.0,0.0,0.0,1.0,0.956063
0.9892380041595242,0.0,0.18527343603544136,0.7808193687091259,0.7475908939400926,0.0,0.0,1.0,1.0,0.0,0.924429
0.9968862220328327,0.0,0.14682475795220173,0.7120100607290015,0.6042437863446257,0.0,0.0,1.0,0.0,1.0,0.956063
0.9247022906241689,0.0,0.4247460489524374,0.8957396215818462,0.5428458114345373,0.0,0.0,1.0,1.0,0.0,0.959578
0.9800447403727142,0.0,0.23946426016579858,0.3493772171844583,0.582403374566274,0.0,1.0,0.0,1.0,0.0,0.957821
0.9452718807428075,0.0,0.3077371365407441,0.7748044835899986,0.6707544459168319,0.0,0.0,1.0,0.0,1.0,0.952548
0.5478738503684446,0.0,0.37865704927040617,0.450814958679888,0.6235929678186829,0.0,1.0,0.0,0.0,1.0,0.913884
0.9867636952453389,0.0,0.450038858504704,0.8574182823793101,0.0,1.0,1.0,0.0,1.0,0.0,0.938489
0.985410873877761,0.0,0.4190578205014968,0.9166833563369575,0.6235929678186829,0.0,0.0,1.0,1.0,0.0,0.954306
0.965933453411633,0.0,0.0,0.6348114940315075,0.4621018657970029,0.0,0.0,1.0,0.0,1.0,0.963093
0.9621787589416739,0.0,0.4354440152799738,0.6535843035680399,0.4621018657970029,0.0,1.0,0.0,1.0,0.0,0.952548
0.8847234736989921,0.0,0.332104876118997,0.6389910437920732,0.7787662370438565,0.0,1.0,0.0,0.0,1.0,0.627417
0.9938317927111953,0.0,0.450038858504704,0.480211512264955,0.5428458114345373,0.0,0.0,1.0,1.0,0.0,0.956063
0.9598300245282756,0.0,0.4354440152799738,0.9823958160109709,0.5907846630655456,0.0,1.0,0.0,0.0,1.0,0.934974
0.9829667792763312,0.0,0.45456991313075495,0.5610307005758373,0.6622303661701174,0.0,0.0,1.0,1.0,0.0,0.9472759226713532
0.9133486636835372,0.0,0.2936554555437208,0.258963295915915,0.0,1.0,0.0,1.0,0.0,1.0,0.956063
0.9902627018756635,0.0,0.3619286289204309,0.3893425911433128,0.0,1.0,1.0,0.0,0.0,1.0,0.954306
0.968361708791789,0.0,0.2779134951153586,0.569729162301251,0.7248171695907053,0.0,0.0,1.0,0.0,1.0,0.938489
0.9973855659815077,0.0,0.37865704927040617,0.9799045060269483,0.4968756105135412,0.0,1.0,0.0,0.0,1.0,0.963093
0.9793754337613323,0.0,0.4190578205014968,0.808395997853705,0.6819498831476017,0.0,0.0,1.0,0.0,1.0,0.950791
0.9781427809170233,0.0,0.3077371365407441,0.9016058390372057,0.7507122234393792,0.0,0.0,1.0,1.0,0.0,0.924429
0.9057330194376328,0.0,0.2936554555437208,0.1298966947690457,0.5907846630655456,0.0,1.0,0.0,1.0,0.0,0.954306
0.9366964849343051,0.0,0.14682475795220173,0.8368173892700769,0.5519929952717247,0.0,1.0,0.0,0.0,1.0,0.961336
0.9687150301330861,0.0,0.23946426016579858,0.7810692281923289,0.0,1.0,1.0,0.0,1.0,0.0,0.963093
0.974375309891991,0.0,0.09263504753360365,0.7906161504932213,0.6274542059752918,0.0,0.0,1.0,0.0,1.0,0.954306
0.7883648750780652,0.0,0.4404881331323368,0.22562232659285594,0.0,1.0,1.0,0.0,0.0,1.0,0.950791
0.9472536406425822,0.0,0.450038858504704,0.5008637462299297,0.4621018657970029,0.0,0.0,1.0,1.0,0.0,0.956063
0.85301484129887,0.0,0.14682475795220173,0.8272237429394174,0.6715323134380659,0.0,1.0,0.0,0.0,1.0,0.950791
0.9770154994172255,0.0,0.2600667605368463,0.48020316197766055,0.6098241153334091,0.0,0.0,1.0,0.0,1.0,0.952548
0.8865538944692911,0.0,0.2600667605368463,0.1985783037036119,0.5428458114345373,0.0,0.0,1.0,1.0,0.0,0.954306
0.9443694513866495,0.0,0.3862964427496404,0.7124463283153696,0.6951130846884438,0.0,0.0,1.0,1.0,0.0,0.950791
0.9976027177168674,0.0,0.4131167015290358,0.4399344670458922,0.7802907794009188,0.0,0.0,1.0,0.0,1.0,0.627417
0.9657221423673565,0.0,0.2779134951153586,0.05108788352670632,0.0,1.0,1.0,0.0,0.0,1.0,0.952548
0.8826213475085392,0.0,0.4404881331323368,0.22493590359379761,0.6418876086432301,0.0,1.0,0.0,1.0,0.0,0.949033
0.9830063692929224,0.0,0.3862964427496404,0.17799389673068472,0.0,1.0,1.0,0.0,1.0,0.0,0.952548
0.9973855659815077,0.0,0.35270753559797496,0.3592389334885107,0.0,1.0,1.0,0.0,1.0,0.0,0.956063
0.9575063682143403,0.0,0.4247460489524374,0.04204805491338227,0.7539502186574684,0.0,0.0,1.0,0.0,1.0,0.627417
0.9640585211853373,0.0,0.3077371365407441,0.6553052813881911,0.7522802108075093,0.0,1.0,0.0,1.0,0.0,0.922671
0.9953303735705366,0.0,0.09263504753360365,0.23645944022593696,0.5428458114345373,0.0,1.0,0.0,1.0,0.0,0.954306
0.9832827640711258,0.0,0.3619286289204309,0.8216171124559106,0.648412555799236,0.0,1.0,0.0,1.0,0.0,0.942004
0.9753735392198383,0.0,0.4003781979975792,0.16775783334982008,0.5664262353496466,0.0,0.0,1.0,0.0,1.0,0.954306
0.8956374934422097,0.0,0.4190578205014968,0.16501881944136476,0.6274542059752918,0.0,0.0,1.0,1.0,0.0,0.947276
0.9751029519578759,0.0,0.332104876118997,0.3912955874608791,0.7581037272935816,0.0,0.0,1.0,0.0,1.0,0.627417
0.9259546314327789,0.0,0.3204755793213596,0.15560406306818916,0.0,1.0,0.0,1.0,1.0,0.0,0.950791
0.8252679773448767,0.0,0.39352269130415707,0.2830443607806488,0.4621018657970029,0.0,1.0,0.0,0.0,1.0,0.956063
0.9503480685183594,0.0,0.0,0.38645117075463375,0.7063085279494318,0.0,1.0,0.0,1.0,0.0,0.940246
0.9663538367615485,0.0,0.2779134951153586,0.6184770412615719,0.7720537547559292,0.0,0.0,1.0,0.0,1.0,0.627417
0.9448975308968128,0.0,0.4404881331323368,0.664192704452618,0.0,1.0,1.0,0.0,1.0,0.0,0.950791
0.926571051367865,0.0,0.18527343603544136,0.36833430627389746,0.0,1.0,0.0,1.0,1.0,0.0,0.957821
0.975148135398843,0.0,0.4354440152799738,0.7187547431227902,0.7605188653747853,0.0,0.0,1.0,1.0,0.0,0.627417
0.9960657400793101,0.0,0.4354440152799738,0.537412459185486,0.748264347153124,0.0,1.0,0.0,1.0,0.0,0.627417
0.9437601349800424,0.0,0.2600667605368463,0.12600667371147178,0.9280781734607544,0.0,1.0,0.0,1.0,0.0,0.627417
0.9932682733268337,0.0,0.23946426016579858,0.3600502361702879,0.0,1.0,1.0,0.0,1.0,0.0,0.961336
0.8770160754841823,0.0,0.21509674333769346,0.4592481160105509,0.7281717839863874,0.0,0.0,1.0,0.0,1.0,0.929701
0.9067400275527064,0.0,0.14682475795220173,0.8065397460313025,0.8010441036572561,0.0,0.0,1.0,1.0,0.0,0.627417
0.9521701824664395,0.0,0.44534878798630384,0.6170425150365354,0.7797579795015617,0.0,0.0,1.0,1.0,0.0,0.627417
0.8618313139321063,0.0,0.450038858504704,0.6664213016950216,0.6123975650806347,0.0,1.0,0.0,1.0,0.0,0.950791
0.9411785703609389,0.0,0.39352269130415707,0.7087667052073651,0.7586505611998285,0.0,0.0,1.0,0.0,1.0,0.919156
0.9997914408126525,0.0,0.0,0.27443811915873356,0.4621018657970029,0.0,1.0,0.0,0.0,1.0,0.961336
0.9747857032210276,0.0,0.3077371365407441,0.49015975686112934,0.5664262353496466,0.0,0.0,1.0,0.0,1.0,0.957821
0.9501421225717505,0.0,0.4068991552651424,0.4066220010177999,0.763197015272848,0.0,1.0,0.0,0.0,1.0,0.627417
0.9421303345657474,0.0,0.2779134951153586,0.4654079588481607,0.4968756105135412,0.0,0.0,1.0,1.0,0.0,0.959578
0.999731717917369,0.0,0.23946426016579858,0.07254868020633667,0.5723355205267837,0.0,1.0,0.0,0.0,1.0,0.952548
0.7369115095351766,0.0,0.37865704927040617,0.6026126427969973,0.0,1.0,0.0,1.0,0.0,1.0,0.956063
0.9394754357996138,0.0,0.37865704927040617,0.15012039699126692,0.6773558231570734,0.0,1.0,0.0,0.0,1.0,0.940246
0.9718038919749888,0.0,0.4247460489524374,0.7300879810288371,0.7412773589561497,0.0,1.0,0.0,0.0,1.0,0.910369
0.9708405673283372,0.0,0.2936554555437208,0.4387808889656903,0.0,1.0,0.0,1.0,1.0,0.0,0.957821
0.9291707655707426,0.0,0.4190578205014968,0.28625421969197845,0.7370688984247327,0.0,0.0,1.0,1.0,0.0,0.627417
0.9949754368064989,0.0,0.37055438950780784,0.48553759181504014,0.4621018657970029,0.0,1.0,0.0,1.0,0.0,0.961336
0.905587759323528,0.0,0.4003781979975792,0.9787247352766726,0.0,1.0,1.0,0.0,1.0,0.0,0.954306
0.9777549809368646,0.0,0.4404881331323368,0.8522019416790056,0.0,1.0,1.0,0.0,0.0,1.0,0.940246
0.7933664669484961,0.0,0.4068991552651424,0.19553036478853564,0.5664262353496466,0.0,1.0,0.0,0.0,1.0,0.954306
0.9061666834767744,0.0,0.44534878798630384,0.898571409733989,0.6375221275849534,0.0,1.0,0.0,0.0,1.0,0.934974
0.9627378231706867,0.0,0.0,0.7229877024515268,0.7641808020009486,0.0,1.0,0.0,1.0,0.0,0.627417
0.9966349692894788,0.0,0.3862964427496404,0.8797872414877289,0.5597268509505413,0.0,1.0,0.0,1.0,0.0,0.959578
0.9441416885272714,0.0,0.4247460489524374,0.4599118066889054,0.6042437863446257,0.0,1.0,0.0,1.0,0.0,0.952548
0.916335935167408,0.0,0.332104876118997,0.5591945631109922,0.0,1.0,1.0,0.0,0.0,1.0,0.961336
0.8624352173068891,0.0,0.3619286289204309,0.651098954782032,0.629278819612865,0.0,1.0,0.0,1.0,0.0,0.950791
0.96577504054461,0.0,0.4068991552651424,0.36593575283832924,0.0,1.0,1.0,0.0,0.0,1.0,0.954306
0.9466003626306085,0.0,0.4068991552651424,0.44250445469223987,0.4968756105135412,0.0,1.0,0.0,0.0,1.0,0.957821
0.9653505320782826,0.0,0.4404881331323368,0.6239903009857756,0.7271632776141783,0.0,0.0,1.0,0.0,1.0,0.929701
0.9146116408320546,0.0,0.3862964427496404,0.4467990509411407,0.5664262353496466,0.0,0.0,1.0,1.0,0.0,0.957821
0.8374083755067866,0.0,0.3862964427496404,0.24323493770374435,0.7451599646769465,0.0,0.0,1.0,0.0,1.0,0.627417
0.9896641599987773,0.0,0.23946426016579858,0.6145736868459716,0.7711080855938349,0.0,0.0,1.0,0.0,1.0,0.627417
0.7743035524325647,0.0,0.3077371365407441,0.4066231842700873,0.0,1.0,0.0,1.0,0.0,1.0,0.959578
0.982249615895005,0.0,0.332104876118997,0.8559570947933576,0.5172175783381477,0.0,0.0,1.0,0.0,1.0,0.963093
0.9791224893795795,0.0,0.4404881331323368,0.7835090322427141,0.0,1.0,0.0,1.0,0.0,1.0,0.957821
0.8533657801728181,0.0,0.44534878798630384,0.04952774722492818,0.4968756105135412,0.0,0.0,1.0,1.0,0.0,0.943761
0.9739159717245498,0.0,0.4068991552651424,0.19111605772759252,0.0,1.0,0.0,1.0,1.0,0.0,0.952548
0.8748614906560137,0.0,0.35270753559797496,0.6248921864963388,0.7519705091302139,0.0,0.0,1.0,1.0,0.0,0.920914
0.6956805893227669,0.0,0.39352269130415707,0.7593808300713911,0.4968756105135412,0.0,1.0,0.0,1.0,0.0,0.949033
0.916939838726124,0.0,0.09263504753360365,0.5579902651380271,0.0,1.0,1.0,0.0,0.0,1.0,0.957821
0.8784102950538286,0.0,0.37865704927040617,0.39745472924129865,0.5979641995764539,0.0,0.0,1.0,0.0,1.0,0.949033
0.9968862220328327,0.0,0.332104876118997,0.8082679341932153,0.4621018657970029,0.0,0.0,1.0,1.0,0.0,0.961336
0.8865538944692911,0.0,0.450038858504704,0.5556946225206412,0.7484313074110265,0.0,0.0,1.0,1.0,0.0,0.924429
0.9782286164260009,0.0,0.4190578205014968,0.6108062737291708,0.668345753892594,0.0,1.0,0.0,1.0,0.0,0.943761
0.984991299213111,0.0,0.14682475795220173,0.395255622268762,0.4621018657970029,0.0,1.0,0.0,0.0,1.0,0.957821
0.8247041442578984,0.0,0.4190578205014968,0.5491965294844405,0.0,1.0,1.0,0.0,0.0,1.0,0.950791
0.9096626357992394,0.0,0.4247460489524374,0.025144850580832122,0.582403374566274,0.0,0.0,1.0,0.0,1.0,0.949033
0.9068825042374543,0.0,0.45456991313075495,0.3836140828802242,0.7027090294960975,0.0,0.0,1.0,0.0,1.0,0.931459
0.954515967067833,0.0,0.4302020399004533,0.776852562447824,0.6432622532743826,0.0,0.0,1.0,1.0,0.0,0.950791
0.9908552810332655,0.0,0.14682475795220173,0.3053673099550833,0.7096669815728862,0.0,1.0,0.0,1.0,0.0,0.927944
0.9651371363467953,0.0,0.39352269130415707,0.5346121261725639,0.0,1.0,1.0,0.0,0.0,1.0,0.959578
0.9431445124709833,0.0,0.3204755793213596,0.6507637635304201,0.5776215628315883,0.0,1.0,0.0,1.0,0.0,0.959578
0.9946509188251483,0.0,0.3077371365407441,0.8421888230991976,0.629278819612865,0.0,1.0,0.0,0.0,1.0,0.956063
0.8667790424459723,0.0,0.4003781979975792,0.5936162389838222,0.4968756105135412,0.0,1.0,0.0,1.0,0.0,0.959578
0.9703040126736169,0.0,0.4190578205014968,0.5496990014565611,0.7792194607115388,0.0,1.0,0.0,0.0,1.0,0.627417
0.9374673466051415,0.0,0.4003781979975792,0.7978900120879536,0.5597268509505413,0.0,1.0,0.0,1.0,0.0,0.957821
0.9983718517660131,0.0,0.3428027996093033,0.1546226903383924,0.582403374566274,0.0,1.0,0.0,0.0,1.0,0.952548
0.9952337824827818,0.0,0.23946426016579858,0.812814392513459,0.6123975650806347,0.0,1.0,0.0,1.0,0.0,0.959578
0.9786985104110739,0.0,0.4068991552651424,0.5450036084142309,0.65080212209609,0.0,0.0,1.0,0.0,1.0,0.950791
0.7672973626636483,0.0,0.37055438950780784,0.415506390048272,0.5172175783381477,0.0,1.0,0.0,0.0,1.0,0.954306
0.9672374073455171,0.0,0.4302020399004533,0.28848271146148086,0.6418876086432301,0.0,1.0,0.0,0.0,1.0,0.954306
0.9901224093620847,0.0,0.09263504753360365,0.655472543249307,0.5776215628315883,0.0,1.0,0.0,1.0,0.0,0.957821
0.9862037538848145,0.0,0.4131167015290358,0.21622318323593995,0.7579660824496874,0.0,0.0,1.0,0.0,1.0,0.627417
0.9958747800485075,0.0,0.4302020399004533,0.1203473463585826,0.7138214774110054,0.0,0.0,1.0,1.0,0.0,0.627417
0.9678022143184238,0.0,0.2779134951153586,0.41744946003865174,0.0,1.0,1.0,0.0,1.0,0.0,0.959578
0.9372115010788435,0.0,0.14682475795220173,0.05857509817491025,0.722635456270091,0.0,0.0,1.0,0.0,1.0,0.627417
0.9312851203466743,0.0,0.44534878798630384,0.3917774144512874,0.0,1.0,1.0,0.0,1.0,0.0,0.956063
0.9365238171989616,0.0,0.35270753559797496,0.022783210099687493,0.4621018657970029,0.0,1.0,0.0,0.0,1.0,0.952548
0.9705972786586183,0.0,0.450038858504704,0.5691340816290029,0.7557108032733554,0.0,1.0,0.0,0.0,1.0,0.627417
0.9058779256900505,0.0,0.14682475795220173,0.005036910106888975,0.0,1.0,0.0,1.0,1.0,0.0,0.949033
0.9928337156321299,0.0,0.4354440152799738,0.2152922519318204,0.7333829407583641,0.0,1.0,0.0,1.0,0.0,0.627417
0.9766202554560894,0.0,0.35270753559797496,0.9475370511204337,0.4621018657970029,0.0,1.0,0.0,0.0,1.0,0.961336
0.9936666051615842,0.0,0.45456991313075495,0.13115566961482575,0.7274173110809069,0.0,0.0,1.0,0.0,1.0,0.627417
0.9282836639159393,0.0,0.2936554555437208,0.8018976324040483,0.0,1.0,0.0,1.0,1.0,0.0,0.959578
0.9592428134830122,0.0,0.4404881331323368,0.5606581847228029,0.0,1.0,1.0,0.0,0.0,1.0,0.956063
0.840960711912218,0.0,0.450038858504704,0.4006168873925712,0.6603368798254234,0.0,1.0,0.0,1.0,0.0,0.947276
0.9742837255827334,0.0,0.4003781979975792,0.26630989027319707,0.0,1.0,1.0,0.0,1.0,0.0,0.954306
0.9524354404090589,0.0,0.4068991552651424,0.36722770880433886,0.0,1.0,1.0,0.0,1.0,0.0,0.956063
0.956834225519548,0.0,0.4302020399004533,0.9049389121838687,0.7121320418978528,0.0,1.0,0.0,0.0,1.0,0.931459
0.9139835041702244,0.0,0.14682475795220173,0.7494988662298706,0.6071114949032003,0.0,1.0,0.0,0.0,1.0,0.963093
0.9898760984587047,0.0,0.39352269130415707,0.10480981633250251,0.755998319896991,0.0,0.0,1.0,0.0,1.0,0.627417
0.984375676664231,0.0,0.4247460489524374,0.7779006238539594,0.7276700647772778,0.0,0.0,1.0,0.0,1.0,0.929701
0.7481683382291755,0.0,0.2600667605368463,0.46239380967889354,0.5172175783381477,0.0,0.0,1.0,0.0,1.0,0.956063
0.9514345643843001,0.0,0.4003781979975792,0.6756776047077775,0.0,1.0,1.0,0.0,0.0,1.0,0.957821
0.927584431780619,0.0,0.4003781979975792,0.2318113041658493,0.0,1.0,1.0,0.0,0.0,1.0,0.954306
0.942522451963582,0.0,0.4003781979975792,0.5731513076626049,0.4968756105135412,0.0,1.0,0.0,1.0,0.0,0.959578
0.9624589478539177,0.0,0.4003781979975792,0.2246974323899883,0.0,1.0,1.0,0.0,1.0,0.0,0.954306
0.7197991112671157,0.0,0.2936554555437208,0.9555743102103779,0.0,1.0,0.0,1.0,1.0,0.0,0.954306
0.8199900791726535,0.0,0.0,0.7116365215792715,0.0,1.0,1.0,0.0,0.0,1.0,0.954306
0.9774950358879686,0.0,0.4302020399004533,0.3393108264073656,0.7738932424958453,0.0,1.0,0.0,0.0,1.0,0.627417
0.911927697360279,0.0,0.23946426016579858,0.9230070209426992,0.6390198918867638,0.0,1.0,0.0,0.0,1.0,0.957821
0.9565879146270957,0.0,0.3428027996093033,0.9062868304882361,0.645903462863681,0.0,1.0,0.0,1.0,0.0,0.949033
0.9899817851874284,0.0,0.3077371365407441,0.5552820514123419,0.6359782712048561,0.0,1.0,0.0,0.0,1.0,0.949033
0.993765772728402,0.0,0.14682475795220173,0.0837155365891056,0.0,1.0,0.0,1.0,0.0,1.0,0.949033
0.7701995897902185,0.0,0.21509674333769346,0.6318525274461873,0.7551307793174113,0.0,0.0,1.0,0.0,1.0,0.627417
0.9431445124709833,0.0,0.4302020399004533,0.5153933152745502,0.0,1.0,0.0,1.0,0.0,1.0,0.954306
0.9991613396005918,0.0,0.2600667605368463,0.23251161140347604,0.6573555219348104,0.0,1.0,0.0,1.0,0.0,0.947276
0.9773211059472557,0.0,0.3619286289204309,0.3157491827539321,0.6905718632044969,0.0,1.0,0.0,0.0,1.0,0.931459
0.981157393480946,0.0,0.21509674333769346,0.31794563288037475,0.5867688302856895,0.0,0.0,1.0,0.0,1.0,0.954306
0.977668458743624,0.0,0.4068991552651424,0.8965738936073184,0.5172175783381477,0.0,0.0,1.0,1.0,0.0,0.961336
0.9972299708141102,0.0,0.4247460489524374,0.768399462822461,0.5172175783381477,0.0,1.0,0.0,0.0,1.0,0.959578
0.9667712700288285,0.0,0.44534878798630384,0.9963810764304788,0.6012021748853413,0.0,0.0,1.0,0.0,1.0,0.954306
0.9277850525160196,0.0,0.09263504753360365,0.40692950691330454,0.5519929952717247,0.0,1.0,0.0,0.0,1.0,0.961336
0.7460809734277561,0.0,0.450038858504704,0.5734740444970373,0.6900409431728625,0.0,1.0,0.0,1.0,0.0,0.945518
0.8942459917609283,0.0,0.44534878798630384,0.9327726709912394,0.582403374566274,0.0,0.0,1.0,0.0,1.0,0.956063
0.9916134882635329,0.0,0.14682475795220173,0.24086298229878414,0.772365057828206,0.0,0.0,1.0,1.0,0.0,0.627417
0.9556550571060007,0.0,0.3204755793213596,0.10602540945205588,0.4621018657970029,0.0,1.0,0.0,1.0,0.0,0.956063
0.9475416992902173,0.0,0.3077371365407441,0.46607414362303135,0.7679336922720458,0.0,0.0,1.0,1.0,0.0,0.627417
0.9940294141501,0.0,0.45456991313075495,0.2408336477935329,0.7618120172426669,0.0,0.0,1.0,0.0,1.0,0.627417
0.9933348474785648,0.0,0.3204755793213596,0.41818642225283326,0.7266513190668439,0.0,1.0,0.0,1.0,0.0,0.922671
0.9733134796538916,0.0,0.37865704927040617,0.31903235906899613,0.0,1.0,1.0,0.0,1.0,0.0,0.952548
0.8355493506087254,0.0,0.39352269130415707,0.2004207907302692,0.0,1.0,0.0,1.0,0.0,1.0,0.956063
0.9334180562963103,0.0,0.2936554555437208,0.4030490049597288,0.0,1.0,1.0,0.0,1.0,0.0,0.957821
0.9041153082263895,0.0,0.450038858504704,0.6867814055249309,0.7055306598251759,0.0,1.0,0.0,1.0,0.0,0.933216
0.8602941748871296,0.0,0.23946426016579858,0.5158868893384837,0.7329309421580484,0.0,1.0,0.0,1.0,0.0,0.920914
0.9558428026446036,0.0,0.0,0.5497270460724636,0.0,1.0,0.0,1.0,1.0,0.0,0.954306
0.9719946988648863,0.0,0.3204755793213596,0.6768095161393951,0.7549847194958007,0.0,1.0,0.0,1.0,0.0,0.924429
0.9701568356992711,0.0,0.3077371365407441,0.49191499265226674,0.5945027456911289,0.0,0.0,1.0,1.0,0.0,0.954306
0.8971649835434159,0.0,0.21509674333769346,0.34980951242386177,0.0,1.0,0.0,1.0,1.0,0.0,0.957821
0.6132197402700933,0.0,0.45456991313075495,0.9081275733702886,0.4621018657970029,0.0,0.0,1.0,1.0,0.0,0.947276
0.9665107177222733,0.0,0.45456991313075495,0.7491535388694279,0.4621018657970029,0.0,1.0,0.0,0.0,1.0,0.943761
0.9171796938482824,0.0,0.4190578205014968,0.9430501619392512,0.0,1.0,0.0,1.0,0.0,1.0,0.956063
0.9644382652692637,0.0,0.3428027996093033,0.06687069462729628,0.746216246013148,0.0,1.0,0.0,0.0,1.0,0.627417
